paidparkingarea,date,avg_occupancy_rate,peak_occupancy_rate,total_spaces,n_blockfaces
Pioneer Square,2023-06-10,0.42074402372389447,1.0,2565.0,42
Roosevelt,2023-06-10,0.4859801574775533,1.0,702.0,8
South Lake Union,2023-06-10,0.2927292023441126,1.0,9265.0,121
University District,2023-06-10,0.3755705667257415,1.0,5178.132937317812,50
Uptown,2023-06-10,0.3145931372561219,1.0,7278.0,80
Uptown Triangle,2023-06-10,0.503387646304313,1.0,1055.0,10
12th Avenue,2023-06-12,0.34858253023431596,1.0,426.0,7
Ballard,2023-06-12,0.45945017591406634,1.0,3174.0,29
Belltown,2023-06-12,0.3896630606004392,1.0,11415.131147540984,132
Capitol Hill,2023-06-12,0.32466383575926544,1.0,3278.0,26
Cherry Hill,2023-06-12,0.13094472415937844,0.6666666666666666,504.0,4
Chinatown/ID,2023-06-12,0.32768529534199053,1.0,2586.0,39
Columbia City,2023-06-12,0.3079017079885136,1.0,492.0,6
Commercial Core,2023-06-12,0.4286423030400786,1.0,5707.598360655737,91
Denny Triangle,2023-06-12,0.31202027774857194,1.0,3241.967213114754,59
First Hill,2023-06-12,0.16428441826423504,1.0,6289.0,80
Fremont,2023-06-12,0.3629340277777778,1.0,493.0,6
Green Lake,2023-06-12,0.5524025840612379,1.0,750.0,13
Pike-Pine,2023-06-12,0.41493019397184716,1.0,4297.0,50
Pioneer Square,2023-06-12,0.44161347162358244,1.0,2529.6395164623227,41
Roosevelt,2023-06-12,0.39544200687429854,1.0,703.0,8
South Lake Union,2023-06-12,0.28164472206629165,1.0,9768.72950819672,126
University District,2023-06-12,0.3042796945764802,1.0,5173.237096714285,50
Uptown,2023-06-12,0.3830966250901355,1.0,7292.0,82
Uptown Triangle,2023-06-12,0.6068084335417668,1.0,1055.0,10
Westlake Ave N,2023-06-12,0.4221825145886767,1.0,2453.5,12
12th Avenue,2023-06-13,0.36338588907785335,1.0,426.0,7
Ballard,2023-06-13,0.5083271993025692,1.0,3168.0,29
Ballard Locks,2023-06-13,0.007060185185185184,0.08333333333333333,144.0,1
Belltown,2023-06-13,0.4080370930342825,1.0,11419.16393442623,132
Capitol Hill,2023-06-13,0.34984692587736627,1.0,3278.0,26
Cherry Hill,2023-06-13,0.20994929515311353,1.0,504.0,4
Chinatown/ID,2023-06-13,0.3266204411948714,1.0,2586.0,39
Columbia City,2023-06-13,0.34913862179487176,1.0,492.0,6
Commercial Core,2023-06-13,0.4631618069461711,1.0,5590.61475409836,89
Denny Triangle,2023-06-13,0.38518695078459386,1.0,3215.0,58
First Hill,2023-06-13,0.15082948599579182,1.0,6253.0,80
Fremont,2023-06-13,0.45256804538054535,1.0,492.9672131147541,6
Green Lake,2023-06-13,0.4880973366910867,1.0,750.0,13
Pike-Pine,2023-06-13,0.41946808610588415,1.0,4325.0,50
Pioneer Square,2023-06-13,0.5179117354833601,1.0,2523.4126213592235,41
Roosevelt,2023-06-13,0.38564854271885524,1.0,703.0,8
South Lake Union,2023-06-13,0.3100061165655273,1.0,9837.401639344262,127
University District,2023-06-13,0.3027777814636141,1.0,5200.131147540984,50
Uptown,2023-06-13,0.2825527323806974,1.0,6975.0,80
Uptown Triangle,2023-06-13,0.5745599535903457,1.0,1055.0,10
Westlake Ave N,2023-06-13,0.4388270776576951,1.0,2453.5,12
12th Avenue,2023-06-14,0.35226887282690855,1.0,426.0,7
Ballard,2023-06-14,0.5089812025689204,1.0,3168.0,29
Belltown,2023-06-14,0.40923810445484615,1.0,11379.016393442624,132
Capitol Hill,2023-06-14,0.3666785298707063,1.0,3278.0,26
Cherry Hill,2023-06-14,0.17230060972643532,0.6666666666666666,504.0,4
Chinatown/ID,2023-06-14,0.3398934443735014,1.0,2586.0,39
